mean,sd,maxv,minv,median,skew,kurtosis,q1,q3,mode,iqr,,,,Sex,Age
-1.08E-05,0.288675135,0.499978408,-0.5,-1.08E-05,1.44E-16,-1.200000001,-0.250005398,0.249983806,-0.5,0.499989204,,,,Female,18
7.80E-18,0.288675134,0.499982856,-0.499982856,0,2.53E-17,-1.200000003,-0.249991428,0.249991428,-0.499982856,0.499982856,,,,Female,18
-1.52E-17,0.288675134,0.499985542,-0.499985542,0,-7.01E-17,-1.200000002,-0.249992771,0.249992771,-0.499985542,0.499985542,,,,Female,18
2.53E-17,0.288675134,0.499984123,-0.499984123,0,-1.41E-17,-1.200000002,-0.249992062,0.249992062,-0.499984123,0.499984123,,,,Female,18
-1.54E-05,0.288675134,0.499969267,-0.5,-1.54E-05,1.27E-16,-1.200000002,-0.250007683,0.24997695,-0.5,0.499984633,,,,Female,18
-1.10E-05,0.288675135,0.49997796,-0.5,-1.10E-05,1.50E-16,-1.200000001,-0.25000551,0.24998347,-0.5,0.49998898,,,,Female,17
2.04E-18,0.288675134,0.499982025,-0.499982025,0,-4.15E-17,-1.200000003,-0.249991013,0.249991013,-0.499982025,0.499982025,,,,Female,17
-1.23E-05,0.288675135,0.499975413,-0.5,-1.23E-05,4.45E-16,-1.200000001,-0.250006147,0.24998156,-0.5,0.499987707,,,,Female,17
-1.87E-17,0.288675134,0.49997944,-0.49997944,0,9.72E-17,-1.200000004,-0.24998972,0.24998972,-0.49997944,0.49997944,,,,Female,17
-1.12E-17,0.288675134,0.499983647,-0.499983647,0,-1.21E-17,-1.200000003,-0.249991823,0.249991823,-0.499983647,0.499983647,,,,Female,17
-1.24E-05,0.288675135,0.499975218,-0.5,-1.24E-05,5.49E-18,-1.200000001,-0.250006195,0.249981414,-0.5,0.499987609,,,,Male,25
-8.84E-18,0.288675134,0.499984959,-0.499984959,0,1.92E-17,-1.200000002,-0.24999248,0.24999248,-0.499984959,0.499984959,,,,Male,24
-2.95E-18,0.288675134,0.499987005,-0.499987005,0,-6.91E-17,-1.200000002,-0.249993503,0.249993503,-0.499987005,0.499987005,,,,Female,17
0,0.288675134,0.499978186,-0.499978186,0,-2.58E-17,-1.200000005,-0.249989093,0.249989093,-0.499978186,0.499978186,,,,Female,17
-1.62E-05,0.288675134,0.499967583,-0.5,-1.62E-05,1.99E-16,-1.200000003,-0.250008104,0.249975687,-0.5,0.499983791,,,,Female,17
-2.37E-17,0.288675134,0.499982607,-0.499982607,0,1.28E-18,-1.200000003,-0.249991303,0.249991303,-0.499982607,0.499982607,,,,Female,17
-1.92E-05,0.288675134,0.499961521,-0.5,-1.92E-05,5.19E-17,-1.200000004,-0.25000962,0.249971141,-0.5,0.49998076,,,,Female,17
-1.12E-17,0.288675134,0.499983523,-0.499983523,0,-2.68E-17,-1.200000003,-0.249991761,0.249991761,-0.499983523,0.499983523,,,,Male,17
-1.27E-05,0.288675135,0.499974667,-0.5,-1.27E-05,-3.40E-16,-1.200000002,-0.250006333,0.249981,-0.5,0.499987333,,,,Female,18
-8.52E-19,0.288675134,0.49998002,-0.49998002,0,-2.70E-17,-1.200000004,-0.24999001,0.24999001,-0.49998002,0.49998002,,,,Female,18
-2.10E-17,0.288675134,0.499984633,-0.499984633,0,4.09E-17,-1.200000002,-0.249992316,0.249992316,-0.499984633,0.499984633,,,,Female,18
-1.02E-17,0.288675134,0.499977525,-0.499977525,0,-4.65E-17,-1.200000005,-0.249988763,0.249988763,-0.499977525,0.499977525,,,,Female,18
5.02E-18,0.288675134,0.499977908,-0.499977908,0,-1.31E-17,-1.200000005,-0.249988954,0.249988954,-0.499977908,0.499977908,,,,Female,18
-9.55E-06,0.288675135,0.499980892,-0.5,-9.55E-06,3.61E-16,-1.200000001,-0.250004777,0.249985669,-0.5,0.499990446,,,,Male,20
-1.32E-05,0.288675134,0.499973668,-0.5,-1.32E-05,8.36E-17,-1.200000002,-0.250006583,0.249980251,-0.5,0.499986834,,,,Female,19
-1.93E-05,0.288675134,0.499961458,-0.5,-1.93E-05,1.45E-16,-1.200000004,-0.250009635,0.249971094,-0.5,0.499980729,,,,Female,19
-1.43E-05,0.288675134,0.499971438,-0.5,-1.43E-05,-1.14E-16,-1.200000002,-0.25000714,0.249978579,-0.5,0.499985719,,,,Female,19
-1.82E-05,0.288675134,0.499963607,-0.5,-1.82E-05,8.30E-17,-1.200000003,-0.250009098,0.249972705,-0.5,0.499981804,,,,Female,19
8.99E-18,0.288675134,0.499981384,-0.499981384,0,5.84E-18,-1.200000003,-0.249990692,0.249990692,-0.499981384,0.499981384,,,,Female,19
-9.72E-06,0.288675135,0.499980555,-0.5,-9.72E-06,1.07E-16,-1.200000001,-0.250004861,0.249985416,-0.5,0.499990277,,,,Female,24
-1.05E-05,0.288675135,0.499979072,-0.5,-1.05E-05,-4.33E-17,-1.200000001,-0.250005232,0.249984304,-0.5,0.499989536,,,,Male,22
0,0.288675134,0.499984308,-0.499984308,0,5.56E-17,-1.200000002,-0.249992154,0.249992154,-0.499984308,0.499984308,,,,Male,29
-1.27E-05,0.288675135,0.4999745,-0.5,-1.27E-05,1.09E-16,-1.200000002,-0.250006375,0.249980875,-0.5,0.49998725,,,,Male,18
4.05E-18,0.288675134,0.499982182,-0.499982182,0,5.30E-17,-1.200000003,-0.249991091,0.249991091,-0.499982182,0.499982182,,,,Male,18
-1.26E-05,0.288675135,0.499974767,-0.5,-1.26E-05,2.55E-16,-1.200000002,-0.250006308,0.249981075,-0.5,0.499987383,,,,Male,18
-1.88E-05,0.288675134,0.499962361,-0.5,-1.88E-05,6.90E-18,-1.200000003,-0.25000941,0.249971771,-0.5,0.49998118,,,,Male,18
7.46E-18,0.288675134,0.49998359,-0.49998359,0,1.21E-17,-1.200000003,-0.249991795,0.249991795,-0.49998359,0.49998359,,,,Male,18
1.36E-17,0.288675135,0.499990813,-0.499990813,0,6.14E-17,-1.200000001,-0.249995407,0.249995407,-0.499990813,0.499990813,,,,Male,24
-1.07E-05,0.288675135,0.499978642,-0.5,-1.07E-05,-2.40E-16,-1.200000001,-0.25000534,0.249983981,-0.5,0.499989321,,,,Male,45
-1.21E-05,0.288675135,0.499975817,-0.5,-1.21E-05,-3.29E-17,-1.200000001,-0.250006046,0.249981863,-0.5,0.499987909,,,,Female,21
-1.91E-05,0.288675134,0.499961742,-0.5,-1.91E-05,2.31E-16,-1.200000004,-0.250009565,0.249971306,-0.5,0.499980871,,,,Female,21
-1.27E-05,0.288675135,0.49997457,-0.5,-1.27E-05,3.15E-16,-1.200000002,-0.250006357,0.249980928,-0.5,0.499987285,,,,Female,21
-1.74E-05,0.288675134,0.499965222,-0.5,-1.74E-05,-1.52E-16,-1.200000003,-0.250008694,0.249973917,-0.5,0.499982611,,,,Female,21
-1.90E-05,0.288675134,0.499962067,-0.5,-1.90E-05,-1.40E-16,-1.200000003,-0.250009483,0.24997155,-0.5,0.499981033,,,,Female,21
-2.93E-18,0.288675134,0.499987104,-0.499987104,0,1.52E-17,-1.200000002,-0.249993552,0.249993552,-0.499987104,0.499987104,,,,Male,18
-2.95E-18,0.288675135,0.499988139,-0.499988139,0,-5.62E-17,-1.200000001,-0.24999407,0.24999407,-0.499988139,0.499988139,,,,Male,20
-1.08E-05,0.288675135,0.499978363,-0.5,-1.08E-05,1.94E-16,-1.200000001,-0.250005409,0.249983773,-0.5,0.499989182,,,,Female,15
-1.49E-18,0.288675134,0.499986913,-0.499986913,0,9.66E-19,-1.200000002,-0.249993457,0.249993457,-0.499986913,0.499986913,,,,Female,15
-1.24E-05,0.288675135,0.49997518,-0.5,-1.24E-05,-4.03E-17,-1.200000001,-0.250006205,0.249981385,-0.5,0.49998759,,,,Female,15
1.39E-17,0.288675134,0.499986444,-0.499986444,0,-1.53E-17,-1.200000002,-0.249993222,0.249993222,-0.499986444,0.499986444,,,,Female,15
-1.84E-05,0.288675134,0.49996313,-0.5,-1.84E-05,1.12E-16,-1.200000003,-0.250009218,0.249972347,-0.5,0.499981565,,,,Female,15
-1.60E-05,0.288675134,0.499968045,-0.5,-1.60E-05,7.55E-17,-1.200000002,-0.250007989,0.249976034,-0.5,0.499984022,,,,Male,22
-1.35E-17,0.288675135,0.499993572,-0.499993572,0,3.03E-17,-1.2,-0.249996786,0.249996786,-0.499993572,0.499993572,,,,Male,17
-4.58E-06,0.288675135,0.49999083,-0.5,-4.58E-06,2.94E-16,-1.2,-0.250002292,0.249993123,-0.5,0.499995415,,,,Male,17
-1.04E-17,0.288675134,0.499981641,-0.499981641,0,-1.68E-17,-1.200000003,-0.249990821,0.249990821,-0.499981641,0.499981641,,,,Male,32
-3.92E-18,0.288675135,0.499988496,-0.499988496,0,-3.60E-17,-1.200000001,-0.249994248,0.249994248,-0.499988496,0.499988496,,,,Male,22
-1.58E-05,0.288675134,0.499968386,-0.5,-1.58E-05,4.67E-18,-1.200000002,-0.250007903,0.24997629,-0.5,0.499984193,,,,Male,19
-8.06E-18,0.288675135,0.499988653,-0.499988653,0,-3.27E-17,-1.200000001,-0.249994326,0.249994326,-0.499988653,0.499988653,,,,Male,17
6.02E-18,0.288675134,0.499986751,-0.499986751,0,-2.93E-18,-1.200000002,-0.249993376,0.249993376,-0.499986751,0.499986751,,,,Female,22
-1.90E-05,0.288675134,0.499962084,-0.5,-1.90E-05,1.87E-16,-1.200000003,-0.250009479,0.249971563,-0.5,0.499981042,,,,Female,22
-4.95E-18,0.288675134,0.499985189,-0.499985189,0,-4.45E-17,-1.200000002,-0.249992595,0.249992595,-0.499985189,0.499985189,,,,Female,22
-1.93E-05,0.288675134,0.499961408,-0.5,-1.93E-05,-1.26E-16,-1.200000004,-0.250009648,0.249971056,-0.5,0.499980704,,,,Female,22
-1.87E-05,0.288675134,0.499962625,-0.5,-1.87E-05,-3.96E-16,-1.200000003,-0.250009344,0.249971969,-0.5,0.499981313,,,,Female,22
-8.70E-06,0.288675135,0.499982591,-0.5,-8.70E-06,1.40E-16,-1.200000001,-0.250004352,0.249986943,-0.5,0.499991295,,,,Female,27
-1.25E-05,0.288675135,0.499974913,-0.5,-1.25E-05,1.72E-16,-1.200000002,-0.250006272,0.249981185,-0.5,0.499987457,,,,Female,23
-2.15E-05,0.288675134,0.499957078,-0.5,-2.15E-05,-3.80E-17,-1.200000004,-0.250010731,0.249967808,-0.5,0.499978539,,,,Female,23
7.38E-18,0.288675134,0.499983761,-0.499983761,0,1.92E-17,-1.200000003,-0.249991881,0.249991881,-0.499983761,0.499983761,,,,Female,23
-1.84E-05,0.288675134,0.499963192,-0.5,-1.84E-05,2.11E-17,-1.200000003,-0.250009202,0.249972394,-0.5,0.499981596,,,,Female,23
-1.55E-05,0.288675134,0.499968938,-0.5,-1.55E-05,8.26E-17,-1.200000002,-0.250007765,0.249976704,-0.5,0.499984469,,,,Female,23
-3.74E-06,0.288675135,0.499992528,-0.5,-3.74E-06,-9.66E-17,-1.2,-0.250001868,0.249994396,-0.5,0.499996264,,,,Female,16
0,0.288675134,0.499983428,-0.499983428,0,-2.20E-17,-1.200000003,-0.249991714,0.249991714,-0.499983428,0.499983428,,,,Male,17
1.00E-17,0.288675135,0.499990178,-0.499990178,0,7.15E-17,-1.200000001,-0.249995089,0.249995089,-0.499990178,0.499990178,,,,Female,18
-1.97E-05,0.288675134,0.499960673,-0.5,-1.97E-05,3.78E-16,-1.200000004,-0.250009832,0.249970505,-0.5,0.499980337,,,,Female,18
-1.29E-05,0.288675134,0.499974298,-0.5,-1.29E-05,4.08E-16,-1.200000002,-0.250006425,0.249980724,-0.5,0.499987149,,,,Female,18
8.11E-18,0.288675134,0.499980966,-0.499980966,0,-7.29E-17,-1.200000003,-0.249990483,0.249990483,-0.499980966,0.499980966,,,,Female,18
-4.11E-18,0.288675134,0.499981925,-0.499981925,0,-5.57E-17,-1.200000003,-0.249990963,0.249990963,-0.499981925,0.499981925,,,,Female,18
9.81E-18,0.288675135,0.499988096,-0.499988096,0,5.52E-18,-1.200000001,-0.249994048,0.249994048,-0.499988096,0.499988096,,,,Male,20
-7.90E-06,0.288675135,0.499984192,-0.5,-7.90E-06,0,-1.200000001,-0.250003952,0.249988144,-0.5,0.499992096,,,,Male,24
-7.97E-06,0.288675135,0.499984051,-0.5,-7.97E-06,-1.11E-16,-1.200000001,-0.250003987,0.249988038,-0.5,0.499992026,,,,Male,18
1.88E-17,0.288675135,0.499991618,-0.499991618,0,3.14E-17,-1.200000001,-0.249995809,0.249995809,-0.499991618,0.499991618,,,,Female,21
-1.35E-05,0.288675134,0.499973075,-0.5,-1.35E-05,4.40E-17,-1.200000002,-0.250006731,0.249979806,-0.5,0.499986537,,,,Female,21
-1.22E-05,0.288675135,0.499975595,-0.5,-1.22E-05,2.08E-16,-1.200000001,-0.250006101,0.249981697,-0.5,0.499987798,,,,Female,21
-1.35E-05,0.288675134,0.499972913,-0.5,-1.35E-05,-2.85E-16,-1.200000002,-0.250006772,0.249979685,-0.5,0.499986456,,,,Female,21
-6.92E-18,0.288675135,0.499988406,-0.499988406,0,-6.76E-17,-1.200000001,-0.249994203,0.249994203,-0.499988406,0.499988406,,,,Female,21
-1.47E-18,0.288675134,0.49998709,-0.49998709,0,-2.10E-17,-1.200000002,-0.249993545,0.249993545,-0.49998709,0.49998709,,,,Male,16
-1.15E-17,0.288675134,0.499983142,-0.499983142,0,-4.36E-17,-1.200000003,-0.249991571,0.249991571,-0.499983142,0.499983142,,,,Male,16
-1.30E-05,0.288675134,0.499974054,-0.5,-1.30E-05,-3.66E-16,-1.200000002,-0.250006486,0.249980541,-0.5,0.499987027,,,,Male,16
-1.73E-05,0.288675134,0.499965355,-0.5,-1.73E-05,3.60E-16,-1.200000003,-0.250008661,0.249974016,-0.5,0.499982677,,,,Male,16
-1.86E-05,0.288675134,0.499962775,-0.5,-1.86E-05,-1.63E-16,-1.200000003,-0.250009306,0.249972082,-0.5,0.499981388,,,,Male,16
-6.17E-06,0.288675135,0.499987658,-0.5,-6.17E-06,-3.64E-16,-1.2,-0.250003085,0.249990744,-0.5,0.499993829,,,,Male,19
2.67E-17,0.288675134,0.499981961,-0.499981961,0,-1.14E-16,-1.200000003,-0.24999098,0.24999098,-0.499981961,0.499981961,,,,Male,21
-5.24E-18,0.288675134,0.499981557,-0.499981557,0,3.25E-17,-1.200000003,-0.249990779,0.249990779,-0.499981557,0.499981557,,,,Male,21
1.28E-17,0.288675134,0.499984926,-0.499984926,0,6.24E-19,-1.200000002,-0.249992463,0.249992463,-0.499984926,0.499984926,,,,Male,21
5.95E-18,0.288675134,0.499982553,-0.499982553,0,-9.66E-18,-1.200000003,-0.249991277,0.249991277,-0.499982553,0.499982553,,,,Male,21
-9.25E-18,0.288675134,0.499979651,-0.499979651,0,4.81E-17,-1.200000004,-0.249989825,0.249989825,-0.499979651,0.499979651,,,,Male,21
-8.46E-06,0.288675135,0.499983088,-0.5,-8.46E-06,1.61E-16,-1.200000001,-0.250004228,0.249987316,-0.5,0.499991544,,,,Female,21
3.54E-17,0.288675135,0.499989256,-0.499989256,0,-5.41E-16,-1.200000001,-0.249994628,0.249994628,-0.499989256,0.499989256,,,,Female,18
-1.47E-17,0.288675134,0.499987112,-0.499987112,0,9.23E-17,-1.200000002,-0.249993556,0.249993556,-0.499987112,0.499987112,,,,Male,19
-9.99E-06,0.288675135,0.499980024,-0.5,-9.99E-06,-3.11E-17,-1.200000001,-0.250004994,0.249985018,-0.5,0.499990012,,,,Female,20
-1.38E-05,0.288675134,0.499972394,-0.5,-1.38E-05,3.08E-16,-1.200000002,-0.250006902,0.249979295,-0.5,0.499986197,,,,Female,20
-1.15E-05,0.288675135,0.499976995,-0.5,-1.15E-05,-3.54E-16,-1.200000001,-0.250005751,0.249982746,-0.5,0.499988497,,,,Female,20
-1.55E-05,0.288675134,0.499969048,-0.5,-1.55E-05,1.83E-16,-1.200000002,-0.250007738,0.249976786,-0.5,0.499984524,,,,Female,20
3.81E-18,0.288675134,0.499984784,-0.499984784,0,-1.03E-16,-1.200000002,-0.249992392,0.249992392,-0.499984784,0.499984784,,,,Female,20
-1.07E-05,0.288675135,0.499978636,-0.5,-1.07E-05,2.32E-16,-1.200000001,-0.250005341,0.249983977,-0.5,0.499989318,,,,Male,22
-1.89E-17,0.288675134,0.499983336,-0.499983336,0,-7.38E-17,-1.200000003,-0.249991668,0.249991668,-0.499983336,0.499983336,,,,Male,22
9.04E-18,0.288675135,0.499987947,-0.499987947,0,4.29E-17,-1.200000001,-0.249993973,0.249993973,-0.499987947,0.499987947,,,,Male,22
-1.34E-05,0.288675134,0.499973118,-0.5,-1.34E-05,-1.29E-16,-1.200000002,-0.25000672,0.249979839,-0.5,0.499986559,,,,Male,22
-1.72E-05,0.288675134,0.49996569,-0.5,-1.72E-05,6.84E-17,-1.200000003,-0.250008578,0.249974267,-0.5,0.499982845,,,,Male,22
-9.10E-06,0.288675135,0.499981799,-0.5,-9.10E-06,-2.02E-16,-1.200000001,-0.25000455,0.249986349,-0.5,0.499990899,,,,Female,35
-1.70E-05,0.288675134,0.499965975,-0.5,-1.70E-05,-2.26E-16,-1.200000003,-0.250008506,0.249974481,-0.5,0.499982987,,,,Female,35
-1.22E-05,0.288675135,0.499975547,-0.5,-1.22E-05,4.21E-16,-1.200000001,-0.250006113,0.24998166,-0.5,0.499987773,,,,Female,35
-1.47E-05,0.288675134,0.4999706,-0.5,-1.47E-05,7.23E-17,-1.200000002,-0.25000735,0.24997795,-0.5,0.4999853,,,,Female,35
-2.14E-17,0.288675135,0.49998984,-0.49998984,0,9.07E-17,-1.200000001,-0.24999492,0.24999492,-0.49998984,0.49998984,,,,Female,35
1.20E-18,0.288675135,0.499991576,-0.499991576,0,2.11E-17,-1.200000001,-0.249995788,0.249995788,-0.499991576,0.499991576,,,,Male,37
-1.13E-05,0.288675135,0.499977364,-0.5,-1.13E-05,9.48E-17,-1.200000001,-0.250005659,0.249983023,-0.5,0.499988682,,,,Female,16
3.79E-18,0.288675134,0.499985201,-0.499985201,0,-1.36E-17,-1.200000002,-0.249992601,0.249992601,-0.499985201,0.499985201,,,,Female,16
-3.03E-18,0.288675134,0.499986691,-0.499986691,0,9.43E-17,-1.200000002,-0.249993346,0.249993346,-0.499986691,0.499986691,,,,Female,16
-1.21E-17,0.288675134,0.499982276,-0.499982276,0,-2.00E-17,-1.200000003,-0.249991138,0.249991138,-0.499982276,0.499982276,,,,Female,16
-4.40E-06,0.288675135,0.499991202,-0.5,-4.40E-06,-1.04E-16,-1.2,-0.250002199,0.249993402,-0.5,0.499995601,,,,Male,21
-1.24E-17,0.288675135,0.499990888,-0.499990888,0,-1.38E-17,-1.200000001,-0.249995444,0.249995444,-0.499990888,0.499990888,,,,Female,18
-1.40E-05,0.288675134,0.499971957,-0.5,-1.40E-05,-2.80E-16,-1.200000002,-0.250007011,0.249978968,-0.5,0.499985979,,,,Male,16
3.57E-18,0.288675134,0.499980682,-0.499980682,0,-2.24E-17,-1.200000004,-0.249990341,0.249990341,-0.499980682,0.499980682,,,,Male,16
2.03E-18,0.288675134,0.499985738,-0.499985738,0,-2.14E-18,-1.200000002,-0.249992869,0.249992869,-0.499985738,0.499985738,,,,Male,16
-1.77E-05,0.288675134,0.499964689,-0.5,-1.77E-05,-9.84E-17,-1.200000003,-0.250008828,0.249973517,-0.5,0.499982345,,,,Male,16
-1.53E-05,0.288675134,0.499969363,-0.5,-1.53E-05,-8.14E-17,-1.200000002,-0.250007659,0.249977022,-0.5,0.499984681,,,,Male,16
-1.89E-18,0.288675134,0.499985215,-0.499985215,0,-5.82E-17,-1.200000002,-0.249992607,0.249992607,-0.499985215,0.499985215,,,,Male,24
-3.02E-18,0.288675134,0.499982274,-0.499982274,0,9.49E-18,-1.200000003,-0.249991137,0.249991137,-0.499982274,0.499982274,,,,Female,23
8.76E-18,0.288675134,0.499979687,-0.499979687,0,-1.65E-16,-1.200000004,-0.249989844,0.249989844,-0.499979687,0.499979687,,,,Female,23
-1.53E-05,0.288675134,0.499969484,-0.5,-1.53E-05,4.96E-16,-1.200000002,-0.250007629,0.249977113,-0.5,0.499984742,,,,Female,23
-1.61E-05,0.288675134,0.499967771,-0.5,-1.61E-05,5.71E-17,-1.200000002,-0.250008057,0.249975828,-0.5,0.499983886,,,,Female,23
-1.70E-05,0.288675134,0.499965954,-0.5,-1.70E-05,-2.66E-16,-1.200000003,-0.250008512,0.249974465,-0.5,0.499982977,,,,Female,23
-1.05E-05,0.288675135,0.499979033,-0.5,-1.05E-05,2.24E-16,-1.200000001,-0.250005242,0.249984275,-0.5,0.499989517,,,,Male,18
-8.31E-06,0.288675135,0.499983372,-0.5,-8.31E-06,-2.26E-17,-1.200000001,-0.250004157,0.249987529,-0.5,0.499991686,,,,Female,19
-2.04E-17,0.288675135,0.499987203,-0.499987203,0,-4.06E-17,-1.200000002,-0.249993601,0.249993601,-0.499987203,0.499987203,,,,Female,19
-1.26E-18,0.288675135,0.499988175,-0.499988175,0,-9.06E-17,-1.200000001,-0.249994087,0.249994087,-0.499988175,0.499988175,,,,Female,19
8.41E-18,0.288675135,0.499987677,-0.499987677,0,0,-1.200000001,-0.249993839,0.249993839,-0.499987677,0.499987677,,,,Female,19
2.57E-18,0.288675135,0.499988676,-0.499988676,0,-1.47E-17,-1.200000001,-0.249994338,0.249994338,-0.499988676,0.499988676,,,,Female,19
2.41E-18,0.288675135,0.499989397,-0.499989397,0,1.37E-17,-1.200000001,-0.249994699,0.249994699,-0.499989397,0.499989397,,,,Female,18
-2.88E-17,0.288675134,0.499984184,-0.499984184,0,4.77E-16,-1.200000002,-0.249992092,0.249992092,-0.499984184,0.499984184,,,,Female,18
0,0.288675135,0.499987583,-0.499987583,0,-4.40E-17,-1.200000001,-0.249993791,0.249993791,-0.499987583,0.499987583,,,,Female,18
-1.49E-05,0.288675134,0.499970229,-0.5,-1.49E-05,-1.98E-17,-1.200000002,-0.250007443,0.249977672,-0.5,0.499985115,,,,Female,18
-5.84E-18,0.288675134,0.499982891,-0.499982891,0,-4.30E-17,-1.200000003,-0.249991446,0.249991446,-0.499982891,0.499982891,,,,Female,18
-1.27E-05,0.288675135,0.499974606,-0.5,-1.27E-05,-2.36E-16,-1.200000002,-0.250006348,0.249980955,-0.5,0.499987303,,,,Male,17
-9.42E-18,0.288675134,0.499979281,-0.499979281,0,1.22E-16,-1.200000004,-0.249989641,0.249989641,-0.499979281,0.499979281,,,,Male,17
-3.15E-18,0.288675134,0.499985239,-0.499985239,0,7.79E-19,-1.200000002,-0.249992619,0.249992619,-0.499985239,0.499985239,,,,Male,17
