mean,sd,maxv,minv,median,skew,kurtosis,q1,q3,mode,iqr,energy,rmse,zcr,tempo,meanmfcc,minmfcc,maxmfcc,chroma_freq,spectral_centroid,spectral_bandwidth,spectral_rolloff,Sex,Age_Class
-1.34E-05,0.288675134,0.499973238,-0.5,-1.34E-05,9.39E-18,-1.200000002,-0.250006691,0.249979928,-0.5,0.499986619,93.72436,0.050082725,1677,184.5703125,-4.83437,-572.4766,189.44295,0.4179726,1675.51558,2244.70111,3719.492121,Male,0
-1.10E-17,0.288675134,0.499979656,-0.499979656,0,-1.78E-17,-1.200000004,-0.249989828,0.249989828,-0.499979656,0.499979656,43.35296,0.04199958,1126,143.5546875,-6.057627,-462.8476,211.39368,0.36973137,1537.287018,2207.554359,3525.952148,Male,0
-1.50E-05,0.288675134,0.499969923,-0.5,-1.50E-05,2.03E-16,-1.200000002,-0.250007519,0.249977442,-0.5,0.499984962,80.427826,0.04918361,2343,123.046875,-4.172666,-509.28098,164.04132,0.45446056,2196.010779,2517.562935,4968.703801,Male,0
1.05E-17,0.288675134,0.499976904,-0.499976904,0,3.41E-17,-1.200000005,-0.249988452,0.249988452,-0.499976904,0.499976904,60.424213,0.052830726,1911,151.9990809,-5.388118,-464.7704,177.59706,0.41160923,2058.946151,2267.968584,4046.489485,Male,0
-2.15E-05,0.288675134,0.499956993,-0.5,-2.15E-05,5.08E-17,-1.200000004,-0.250010752,0.249967745,-0.5,0.499978496,25.816156,0.033320814,1529,198.7680288,-6.0423384,-537.3552,164.25505,0.368775,1967.119935,2353.708439,4311.555813,Male,0
2.97E-18,0.288675134,0.499986934,-0.499986934,0,6.27E-17,-1.200000002,-0.249993467,0.249993467,-0.499986934,0.499986934,16.879562,0.021002373,3873,95.703125,-8.831481,-400.47794,113.040855,0.28993666,2783.837417,2685.191583,5793.292969,Female,0
-5.05E-18,0.288675134,0.499977789,-0.499977789,0,-6.56E-18,-1.200000005,-0.249988894,0.249988894,-0.499977789,0.499977789,13.129702,0.024150716,1680,129.1992188,-8.731426,-377.95367,127.32632,0.25602636,2342.700036,2601.897621,5074.005682,Female,0
0,0.288675134,0.499984111,-0.499984111,0,-3.29E-17,-1.200000002,-0.249992056,0.249992056,-0.499984111,0.499984111,8.534544,0.016468298,4561,112.3471467,-9.206803,-394.9382,104.67299,0.28742614,3221.66627,2781.415534,6396.750567,Female,0
-2.15E-05,0.288675134,0.499957026,-0.5,-2.15E-05,-3.05E-16,-1.200000004,-0.250010743,0.24996777,-0.5,0.499978513,24.3575,0.03235327,3245,234.9076705,-7.6139393,-399.2128,106.09413,0.3328587,2996.740971,2636.039812,5952.292268,Female,0
-2.13E-05,0.288675134,0.4999574,-0.5,-2.13E-05,-5.03E-17,-1.200000004,-0.25001065,0.24996805,-0.5,0.4999787,21.522478,0.03027977,2527,161.4990234,-6.9565115,-485.41238,144.15837,0.34300712,2654.356364,2612.079932,5343.27711,Female,0
1.48E-17,0.288675135,0.499988182,-0.499988182,0,7.61E-17,-1.200000001,-0.249994091,0.249994091,-0.499988182,0.499988182,406.45547,0.09801676,3299,135.9991776,-3.9739907,-425.38034,175.53528,0.45308533,2182.415582,2437.033543,4557.385695,Male,0
-1.40E-05,0.288675134,0.499971953,-0.5,-1.40E-05,-1.63E-16,-1.200000002,-0.250007012,0.249978964,-0.5,0.499985976,41.79902,0.034239616,3881,112.3471467,-8.471919,-513.4649,172.06343,0.39141917,2151.280775,2227.584618,3841.831055,Male,0
-1.84E-05,0.288675134,0.499963222,-0.5,-1.84E-05,-1.23E-16,-1.200000003,-0.250009195,0.249972416,-0.5,0.499981611,158.34541,0.07631293,1707,129.1992188,-5.586608,-531.7241,203.43588,0.39217585,1716.245767,2212.292125,3514.099121,Male,0
3.18E-17,0.288675134,0.499984451,-0.499984451,0,-4.36E-16,-1.200000002,-0.249992226,0.249992226,-0.499984451,0.499984451,41.94535,0.036116377,4403,112.3471467,-7.552338,-543.4278,179.12599,0.36606896,2829.329911,2665.851269,5322.460938,Male,0
-2.33E-05,0.288675134,0.499953493,-0.5,-2.33E-05,-6.87E-18,-1.200000005,-0.250011627,0.24996512,-0.5,0.499976746,94.41016,0.06626283,1779,184.5703125,-3.9705381,-529.1313,175.50623,0.4247657,1997.634725,2271.631264,4050.549316,Male,0
-1.93E-05,0.288675134,0.499961476,-0.5,-1.93E-05,7.93E-17,-1.200000004,-0.250009631,0.249971107,-0.5,0.499980738,189.69931,0.08548644,1456,135.9991776,-3.5030248,-397.03683,206.47932,0.37942025,1580.953628,2085.859565,3121.681124,Male,0
-1.86E-05,0.288675134,0.499962734,-0.5,-1.86E-05,-1.83E-16,-1.200000003,-0.250009317,0.24997205,-0.5,0.499981367,28.457012,0.032565065,1757,172.265625,-5.6236086,-436.5005,159.64743,0.436591,2241.527176,2708.807949,4996.109412,Male,1
-7.65E-06,0.288675135,0.499984703,-0.5,-7.65E-06,-8.92E-17,-1.200000001,-0.250003824,0.249988527,-0.5,0.499992351,29.5189,0.021249767,5099,112.3471467,-9.612925,-478.58112,123.11012,0.41511598,3186.734567,3028.568447,6886.419296,Female,0
-1.02E-05,0.288675135,0.499979503,-0.5,-1.02E-05,2.01E-16,-1.200000001,-0.250005124,0.249984627,-0.5,0.499989752,47.253353,0.03112145,2367,129.1992188,-8.064997,-504.03415,135.293,0.37260926,2097.359277,2609.088189,5047.180939,Female,0
-1.63E-05,0.288675134,0.499967329,-0.5,-1.63E-05,-2.51E-16,-1.200000003,-0.250008168,0.249975497,-0.5,0.499983664,8.315275,0.016482415,1855,135.9991776,-9.698085,-530.6838,123.51118,0.3125269,2260.503543,2498.86024,4888.934326,Female,0
-1.22E-05,0.288675135,0.49997552,-0.5,-1.22E-05,-1.19E-16,-1.200000001,-0.25000612,0.24998164,-0.5,0.49998776,54.026043,0.03636684,1895,89.10290948,-6.940478,-504.61484,146.71216,0.3834751,2051.984994,2580.378061,5068.377686,Female,0
-1.60E-05,0.288675134,0.499967945,-0.5,-1.60E-05,1.14E-16,-1.200000002,-0.250008014,0.249975958,-0.5,0.499983972,115.99344,0.06097717,2333,184.5703125,-6.4312,-515.6161,177.47119,0.43438703,2272.80528,2578.093641,5202.563076,Female,0
0,0.288675134,0.499985398,-0.499985398,0,-2.18E-17,-1.200000002,-0.249992699,0.249992699,-0.499985398,0.499985398,60.321644,0.041972358,1925,161.4990234,-6.1586294,-471.74942,142.35773,0.33367628,1987.767265,2468.614562,4527.436305,Female,0
-1.03E-05,0.288675135,0.499979348,-0.5,-1.03E-05,-1.12E-16,-1.200000001,-0.250005163,0.249984511,-0.5,0.499989674,28.810928,0.024392555,4773,129.1992188,-7.7029505,-458.51654,153.33244,0.4633953,2801.422424,2742.269912,5732.932,Male,0
-1.29E-05,0.288675134,0.499974284,-0.5,-1.29E-05,2.75E-17,-1.200000002,-0.250006429,0.249980713,-0.5,0.499987142,4.493292,0.010749436,4043,123.046875,-8.042123,-428.9312,117.4423,0.4337535,3515.270828,3220.860964,7466.638184,Male,0
-4.18E-19,0.288675135,0.499990206,-0.499990206,0,-4.50E-17,-1.200000001,-0.249995103,0.249995103,-0.499990206,0.499990206,344.60623,0.0821582,2811,99.38401442,-5.5986733,-515.2463,179.328,0.44297352,2415.791197,2625.517498,5039.630859,Male,1
7.03E-18,0.288675134,0.499986252,-0.499986252,0,4.75E-17,-1.200000002,-0.249993126,0.249993126,-0.499986252,0.499986252,56.658092,0.039469834,4365,143.5546875,-7.318354,-374.01,143.2758,0.33234194,2696.909272,2651.250123,5521.02356,Female,1
-5.34E-18,0.288675135,0.499992176,-0.499992176,0,-1.57E-17,-1.200000001,-0.249996088,0.249996088,-0.499992176,0.499992176,108.85309,0.04127111,3693,184.5703125,-11.816503,-408.56198,152.4206,0.5093374,3084.618007,2831.35759,6233.603906,Male,1
-4.64E-18,0.288675135,0.499989789,-0.499989789,0,-3.92E-17,-1.200000001,-0.249994895,0.249994895,-0.499989789,0.499989789,49.5787,0.03181903,5487,143.5546875,-8.507615,-418.6597,131.72852,0.39072493,2851.657545,2785.056606,6112.177277,Male,1
-1.26E-05,0.288675135,0.499974753,-0.5,-1.26E-05,-2.44E-16,-1.200000002,-0.250006312,0.249981064,-0.5,0.499987376,28.386482,0.026770983,4835,117.4538352,-7.908312,-493.84494,159.32059,0.4014647,2577.169853,2370.72356,4992.666391,Male,0
9.72E-18,0.288675134,0.499978635,-0.499978635,0,-6.31E-17,-1.200000004,-0.249989318,0.249989318,-0.499978635,0.499978635,91.44511,0.062509276,1788,172.265625,-5.327789,-485.52747,176.32425,0.37904224,1962.784598,2036.917989,3975.918712,Male,0
-1.63E-05,0.288675134,0.499967382,-0.5,-1.63E-05,-2.19E-16,-1.200000003,-0.250008154,0.249975537,-0.5,0.499983691,82.790726,0.05196596,3990,123.046875,-5.742742,-516.30853,179.87518,0.37121445,2758.679031,2493.059077,5341.131592,Male,0
-1.85E-05,0.288675134,0.499962968,-0.5,-1.85E-05,-2.17E-16,-1.200000003,-0.250009258,0.249972226,-0.5,0.499981484,114.233116,0.065040216,3885,215.3320313,-6.448879,-514.59064,172.65845,0.3995037,2739.042205,2301.370006,5171.422188,Male,0
-2.23E-05,0.288675134,0.499955441,-0.5,-2.23E-05,-1.71E-16,-1.200000005,-0.25001114,0.249966581,-0.5,0.49997772,267.62317,0.109202124,2286,112.3471467,-3.0722556,-386.7276,171.28214,0.3672757,2142.493364,2181.20997,4153.950639,Male,0
-1.13E-05,0.288675135,0.499977447,-0.5,-1.13E-05,-1.44E-16,-1.200000001,-0.250005638,0.249983085,-0.5,0.499988724,35.341335,0.02823213,2013,123.046875,-14.592304,-506.17667,152.47778,0.2900886,1651.111366,2137.226107,3479.468615,Female,0
1.02E-18,0.288675134,0.499982061,-0.499982061,0,-2.78E-17,-1.200000003,-0.249991031,0.249991031,-0.499982061,0.499982061,96.26425,0.058767967,1355,112.3471467,-13.229695,-462.34506,183.09189,0.2614684,1580.57088,1952.652327,3209.034535,Female,0
-1.33E-05,0.288675134,0.499973445,-0.5,-1.33E-05,3.19E-17,-1.200000002,-0.250006639,0.249980084,-0.5,0.499986723,160.84067,0.06535357,4435,129.1992188,-9.468331,-458.26025,154.2403,0.3049234,2615.236465,2576.248814,5110.643871,Female,0
-1.57E-05,0.288675134,0.499968585,-0.5,-1.57E-05,1.07E-16,-1.200000002,-0.250007854,0.249976439,-0.5,0.499984293,164.62177,0.071913704,4387,117.4538352,-8.291671,-499.65363,191.47614,0.3341168,2516.630297,2295.718922,4489.331055,Female,0
-5.79E-18,0.288675134,0.499974515,-0.499974515,0,-2.63E-17,-1.200000006,-0.249987257,0.249987257,-0.499974515,0.499974515,41.93281,0.04623156,1547,135.9991776,-11.8603525,-463.1365,215.64911,0.28776327,1811.502169,1994.513453,3273.599008,Female,0
-1.18E-05,0.288675135,0.49997642,-0.5,-1.18E-05,-4.59E-17,-1.200000001,-0.250005895,0.249982315,-0.5,0.49998821,25.029566,0.024294209,1521,143.5546875,-7.0749636,-533.62,166.2109,0.43118873,1508.775573,2133.542306,3325.323266,Male,1
-2.30E-17,0.288675135,0.499991672,-0.499991672,0,-8.28E-18,-1.200000001,-0.249995836,0.249995836,-0.499991672,0.499991672,26.066881,0.0208363,2603,161.4990234,-9.870781,-637.7321,193.65997,0.4559352,1427.233954,1764.331308,2806.980767,Male,1
-1.47E-05,0.288675134,0.49997064,-0.5,-1.47E-05,1.66E-16,-1.200000002,-0.25000734,0.24997798,-0.5,0.49998532,151.9479,0.066792086,1789,184.5703125,-5.3734264,-464.79727,222.6918,0.4187731,1509.358271,1935.223136,3159.274429,Male,1
-1.70E-17,0.288675135,0.499990127,-0.499990127,0,3.39E-17,-1.200000001,-0.249995063,0.249995063,-0.499990127,0.499990127,16.032188,0.017792488,5159,151.9990809,-12.646106,-659.32166,204.97852,0.36247864,2201.217366,1990.134447,3892.833363,Male,1
-1.60E-05,0.288675134,0.499967986,-0.5,-1.60E-05,-7.56E-17,-1.200000002,-0.250008004,0.249975989,-0.5,0.499983993,27.98098,0.029929796,3127,103.359375,-9.315948,-603.8017,228.32187,0.3766862,1901.371356,1825.383986,3356.40121,Male,1
1.62E-18,0.288675134,0.499985728,-0.499985728,0,4.27E-17,-1.200000002,-0.249992864,0.249992864,-0.499985728,0.499985728,8.994382,0.016023118,2529,112.3471467,-11.023168,-594.2925,211.94057,0.3769095,1693.039198,1800.685719,3381.805155,Male,1
3.07E-18,0.288675135,0.499992397,-0.499992397,0,7.42E-17,-1.200000001,-0.249996199,0.249996199,-0.499992397,0.499992397,103.32175,0.039636187,3104,172.265625,-8.451712,-558.60425,241.13956,0.4762765,1456.618534,1755.077521,2744.73224,Male,1
7.22E-18,0.288675135,0.499987853,-0.499987853,0,-3.18E-17,-1.200000001,-0.249993926,0.249993926,-0.499987853,0.499987853,53.8701,0.036176864,3053,161.4990234,-8.182938,-489.61066,186.71292,0.35605988,1991.306154,2427.933044,4283.778212,Female,1
-5.67E-18,0.288675134,0.499983389,-0.499983389,0,-2.21E-17,-1.200000003,-0.249991695,0.249991695,-0.499983389,0.499983389,20.315268,0.025978902,1745,117.4538352,-8.866565,-512.20825,180.59766,0.336532,1938.144703,2423.693614,4397.700526,Female,1
-1.64E-05,0.288675134,0.499967222,-0.5,-1.64E-05,0,-1.200000003,-0.250008195,0.249975416,-0.5,0.499983611,21.383673,0.026474897,3538,129.1992188,-9.445664,-472.6027,168.08276,0.29033774,2714.321437,2532.957341,5468.17749,Female,1
-1.64E-05,0.288675134,0.499967127,-0.5,-1.64E-05,-1.75E-16,-1.200000003,-0.250008218,0.249975345,-0.5,0.499983563,25.960217,0.029212892,4235,129.1992188,-8.37686,-473.74548,191.34636,0.39314106,2742.841168,2573.337373,5399.989014,Female,1
3.31E-18,0.288675134,0.499985429,-0.499985429,0,-2.84E-17,-1.200000002,-0.249992715,0.249992715,-0.499985429,0.499985429,25.138863,0.02706642,2623,151.9990809,-9.274505,-519.88995,173.86804,0.32814568,2179.414417,2510.02465,4769.129495,Female,1
-7.24E-06,0.288675135,0.499985529,-0.5,-7.24E-06,2.17E-16,-1.200000001,-0.250003618,0.249989146,-0.5,0.499992764,517.7088,0.086556055,3349,123.046875,-4.46159,-485.77432,224.6464,0.426552,1231.467327,1701.856716,2112.247721,Male,1
-8.51E-18,0.288675135,0.499987525,-0.499987525,0,6.63E-17,-1.200000001,-0.249993763,0.249993763,-0.499987525,0.499987525,26.122246,0.025529128,3551,103.359375,-10.331726,-508.53436,135.52086,0.34769455,2427.353731,2574.665408,5007.832588,Female,0
0,0.288675134,0.499979261,-0.499979261,0,-4.90E-17,-1.200000004,-0.24998963,0.24998963,-0.499979261,0.499979261,54.449585,0.04752342,1893,143.5546875,-9.874575,-386.0292,168.96489,0.2923981,2165.935595,2331.632813,4272.770691,Female,0
-1.61E-05,0.288675134,0.499967748,-0.5,-1.61E-05,-4.05E-16,-1.200000002,-0.250008063,0.249975811,-0.5,0.499983874,8.980766,0.01701899,3025,112.3471467,-9.442151,-413.76807,101.46275,0.36361486,3075.72044,3012.972411,6631.697058,Female,0
-2.08E-05,0.288675134,0.499958479,-0.5,-2.08E-05,0,-1.200000004,-0.25001038,0.249968859,-0.5,0.499979239,12.735466,0.022995515,3183,99.38401442,-10.078815,-422.74484,112.27678,0.31334358,2952.052673,2725.214099,5912.882996,Female,0
8.34E-18,0.288675135,0.499987775,-0.499987775,0,-9.03E-17,-1.200000001,-0.249993887,0.249993887,-0.499987775,0.499987775,21.95902,0.023171287,4931,143.5546875,-10.450459,-430.0662,140.32663,0.30112198,3019.349855,2744.643646,6027.143555,Female,0
-9.62E-06,0.288675135,0.499980754,-0.5,-9.62E-06,4.89E-16,-1.200000001,-0.250004811,0.249985566,-0.5,0.499990377,417.96695,0.08968843,2005,143.5546875,-7.016122,-495.90753,207.15964,0.42858627,1512.742255,1984.697132,3215.941665,Male,1
-1.28E-05,0.288675135,0.499974475,-0.5,-1.28E-05,1.24E-16,-1.200000002,-0.250006381,0.249980857,-0.5,0.499987238,160.86745,0.06407859,4161,112.3471467,-13.844701,-492.2314,181.22324,0.26079893,1910.659981,1873.311446,3123.433061,Female,0
-1.74E-17,0.288675134,0.499984734,-0.499984734,0,6.76E-17,-1.200000002,-0.249992367,0.249992367,-0.499984734,0.499984734,238.75568,0.08537905,1751,103.359375,-11.138696,-445.00504,182.57108,0.28027835,1499.4072,1856.104561,2902.776718,Female,0
-1.21E-05,0.288675135,0.499975716,-0.5,-1.21E-05,4.05E-17,-1.200000001,-0.250006071,0.249981787,-0.5,0.499987858,171.64093,0.064560555,4209,143.5546875,-9.621326,-513.9041,169.38791,0.33704066,2327.575776,2353.967594,4580.59082,Female,0
-1.95E-05,0.288675134,0.499961086,-0.5,-1.95E-05,2.44E-16,-1.200000004,-0.250009728,0.249970815,-0.5,0.499980543,95.24897,0.060880817,3703,129.1992188,-11.679466,-464.78745,196.24234,0.30995083,2445.956558,2083.558128,4144.297162,Female,0
-1.86E-05,0.288675134,0.499962875,-0.5,-1.86E-05,1.18E-16,-1.200000003,-0.250009281,0.249972156,-0.5,0.499981437,54.30678,0.04490146,1946,135.9991776,-10.707781,-549.143,203.69034,0.271265,1783.799878,1966.190349,3153.801684,Female,0
-8.46E-18,0.288675135,0.499987896,-0.499987896,0,-6.02E-17,-1.200000001,-0.249993948,0.249993948,-0.499987896,0.499987896,64.08502,0.03938823,2744,95.703125,-7.0598044,-428.56143,112.50234,0.33666408,2564.687206,2923.812557,6037.670898,Female,0
-1.90E-05,0.288675134,0.499962023,-0.5,-1.90E-05,6.01E-17,-1.200000003,-0.250009494,0.249971518,-0.5,0.499981012,58.052372,0.04695351,2029,135.9991776,-7.3671293,-378.91315,141.9458,0.2833487,2239.976629,2507.458758,4767.741042,Female,0
0,0.288675134,0.499983549,-0.499983549,0,-1.14E-16,-1.200000003,-0.249991774,0.249991774,-0.499983549,0.499983549,70.72058,0.048237648,1819,135.9991776,-5.860647,-424.67026,152.12408,0.3445842,2086.543111,2544.694962,4771.398926,Female,0
6.41E-18,0.288675134,0.499981208,-0.499981208,0,-2.88E-17,-1.200000003,-0.249990604,0.249990604,-0.499981208,0.499981208,134.50044,0.071099065,1723,99.38401442,-3.2273676,-408.14053,178.70251,0.4062943,1854.969282,2469.225323,4398.777888,Female,0
0,0.288675134,0.499978239,-0.499978239,0,6.43E-17,-1.200000005,-0.24998912,0.24998912,-0.499978239,0.499978239,87.65253,0.06176402,1607,151.9990809,-6.310745,-473.94376,169.48334,0.30969158,2223.910664,2583.684215,4876.552734,Female,0
-8.31E-06,0.288675135,0.499983388,-0.5,-8.31E-06,2.62E-16,-1.200000001,-0.250004153,0.249987541,-0.5,0.499991694,94.65849,0.03965416,4495,107.6660156,-7.5122194,-492.00684,153.8666,0.3940215,2282.069577,2630.80351,5059.116583,Male,0
-1.12E-05,0.288675135,0.499977693,-0.5,-1.12E-05,-9.25E-17,-1.200000001,-0.250005577,0.249983269,-0.5,0.499988846,12.155753,0.016467066,3409,129.1992188,-7.798635,-420.9819,120.51352,0.4538709,3032.635625,3006.919894,6694.501565,Male,0
2.38E-17,0.288675135,0.499989515,-0.499989515,0,-2.48E-17,-1.200000001,-0.249994757,0.249994757,-0.499989515,0.499989515,46.527218,0.03123652,2603,129.1992188,-9.058114,-536.4236,167.84164,0.4585522,2565.847161,2968.811996,5868.59962,Male,1
-5.37E-18,0.288675135,0.49999056,-0.49999056,0,1.01E-17,-1.200000001,-0.24999528,0.24999528,-0.49999056,0.49999056,61.68695,0.034126673,3435,151.9990809,-8.826937,-446.17932,174.71835,0.31257978,2061.785417,2409.828372,4420.311091,Female,0
7.72E-18,0.288675134,0.499983018,-0.499983018,0,4.01E-17,-1.200000003,-0.249991509,0.249991509,-0.499983018,0.499983018,33.86661,0.033915237,1676,151.9990809,-10.062514,-492.81207,179.57324,0.24798653,1898.920234,2248.745584,3967.678307,Female,0
-1.49E-05,0.288675134,0.499970231,-0.5,-1.49E-05,7.37E-17,-1.200000002,-0.250007442,0.249977673,-0.5,0.499985116,49.903828,0.03854331,2555,143.5546875,-8.69024,-505.4289,168.56161,0.29693803,2061.840158,2334.29558,4387.390137,Female,0
-9.70E-18,0.288675134,0.499982937,-0.499982937,0,1.50E-16,-1.200000003,-0.249991468,0.249991468,-0.499982937,0.499982937,46.891277,0.040002763,2335,123.046875,-8.609278,-492.59875,215.33954,0.3525876,1882.249399,2196.677781,3883.030543,Female,0
-1.65E-05,0.288675134,0.499966938,-0.5,-1.65E-05,-2.93E-17,-1.200000003,-0.250008266,0.249975203,-0.5,0.499983469,116.029465,0.061937,1457,184.5703125,-7.762749,-509.97424,191.85031,0.32732856,1891.798163,2428.417393,4346.656494,Female,0
-1.42E-17,0.288675134,0.499985181,-0.499985181,0,4.45E-17,-1.200000002,-0.249992591,0.249992591,-0.499985181,0.499985181,129.28357,0.06190029,2061,215.3320313,-7.540682,-452.95428,170.80043,0.35309562,1956.682353,2325.831405,4264.38987,Male,0
-4.00E-18,0.288675135,0.499988032,-0.499988032,0,-4.10E-18,-1.200000001,-0.249994016,0.249994016,-0.499988032,0.499988032,59.327522,0.03768331,3737,112.3471467,-9.229419,-530.42194,151.92369,0.38171002,2298.948343,2377.672347,4639.092273,Female,1
-1.55E-05,0.288675134,0.499969092,-0.5,-1.55E-05,4.20E-16,-1.200000002,-0.250007727,0.249976819,-0.5,0.499984546,261.3974,0.08988488,2463,135.9991776,-7.932326,-518.3232,184.79561,0.30077457,1890.305939,2076.283211,3816.928482,Female,1
-1.22E-05,0.288675135,0.499975617,-0.5,-1.22E-05,-6.32E-17,-1.200000001,-0.250006096,0.249981713,-0.5,0.499987808,255.32495,0.07890257,4302,107.6660156,-5.9466496,-507.66556,192.72256,0.37237224,2528.044597,2531.593097,5057.511393,Female,1
-8.28E-19,0.288675134,0.499984966,-0.499984966,0,3.72E-17,-1.200000002,-0.249992483,0.249992483,-0.499984966,0.499984966,416.35907,0.11188695,4537,172.265625,-6.000101,-508.5453,202.54227,0.36449143,2548.113426,2285.623583,4697.551082,Female,1
-5.46E-18,0.288675134,0.499986285,-0.499986285,0,-6.47E-17,-1.200000002,-0.249993143,0.249993143,-0.499986285,0.499986285,699.6893,0.13853584,2047,172.265625,-5.9628925,-510.53818,198.03528,0.3875696,1704.027998,2183.607147,3644.793701,Female,1
-5.92E-06,0.288675135,0.499988163,-0.5,-5.92E-06,5.24E-17,-1.2,-0.250002959,0.249991122,-0.5,0.499994081,87.53117,0.032188773,7422,135.9991776,-15.595229,-673.8888,192.08426,0.364211,1839.710206,2028.926062,3478.520331,Male,1
-1.47E-05,0.288675134,0.499970699,-0.5,-1.47E-05,1.32E-16,-1.200000002,-0.250007325,0.249978024,-0.5,0.499985349,21.506308,0.025103109,2009,151.9990809,-11.286168,-535.80853,177.97406,0.3032032,1908.713523,2339.565427,3805.431218,Female,0
-1.15E-17,0.288675134,0.499983127,-0.499983127,0,3.99E-17,-1.200000003,-0.249991563,0.249991563,-0.499983127,0.499983127,16.330462,0.023475315,1941,117.4538352,-11.143389,-437.66116,142.97444,0.25913814,2159.702956,2611.942426,4803.203714,Female,0
3.05E-18,0.288675134,0.499986591,-0.499986591,0,-4.75E-17,-1.200000002,-0.249993295,0.249993295,-0.499986591,0.499986591,23.756136,0.025241153,4109,184.5703125,-11.415083,-478.97333,118.65852,0.26424676,2764.744534,2782.073611,5696.269665,Female,0
-1.61E-05,0.288675134,0.499967815,-0.5,-1.61E-05,-1.88E-16,-1.200000002,-0.250008046,0.249975861,-0.5,0.499983907,29.209759,0.030661497,3623,129.1992188,-8.7643175,-438.16788,166.95859,0.35043725,2603.849083,2588.821353,5289.225394,Female,0
