mean,sd,maxv,median,skew,kurtosis,q1,q3,iqr,energy,rmse,zcr,tempo,meanmfcc,minmfcc,maxmfcc,chroma_freq,spectral_centroid,spectral_bandwidth,spectral_rolloff,tonnetz,stft,mel,Sex
5512.3757018196575,3182.715119259454,11024.751403639315,0.0,5512.3757018196575,1.7484494582529972e-16,-1.200000004880721,2756.1878509098287,8268.563552729487,0.0,5512.375701819658,112.298416,0.050319925,0.06013528748590755,151.99908088235293,8.328259,546.49243,167.89883,0.45239735,2255.817950538065,2657.7806137601888,4891.6259765625,-0.004294729602806514,0.2132072,0.5877504
5512.405343681851,3182.6980068817993,11024.810687363703,0.0,5512.405343681851,1.9972780040321557e-16,-1.200000002830469,2756.2026718409256,8268.608015522776,0.0,5512.40534368185,67.47403,0.03403808,0.049177512964044094,135.99917763157896,8.617984,481.92886,147.556,0.32551196,2233.52422271669,2736.3822645147484,4957.358912417763,0.008598655651453417,0.1419054,0.27346903
5512.434774892032,3182.681015750317,11024.869549784062,0.0,5512.43477489203,-1.3304229734348397e-15,-1.2000000013439813,2756.217387446015,8268.652162338047,0.0,5512.434774892032,157.58427,0.043180432,0.07642339911969331,161.4990234375,8.33159,464.14636,186.3042,0.5071543,3162.0426553684665,3074.892200689826,6908.266660391566,0.017796456509276713,0.16459203,0.40091833
5512.41831276025,3182.6905196599423,11024.8366255205,0.0,5512.41831276025,2.298190135044974e-16,-1.2000000021079955,2756.209156380125,8268.627469140376,0.0,5512.418312760251,152.14331,0.047481675,0.05835457293580701,151.99908088235293,8.173213,411.68677,98.161545,0.3723451,2719.425216546262,3045.7341851566225,6371.788995916193,0.04146751572962257,0.19726607,0.5272949
5512.415355086372,3182.6922271707044,11024.830710172744,0.0,5512.415355086372,0.0,-1.2000000022634056,2756.207677543186,8268.623032629559,0.0,5512.415355086373,49.870758,0.027672334,0.07857077050640297,123.046875,9.10367,440.74628,117.31293,0.33307987,2998.643561926961,3005.8946430201804,6664.021682739258,0.02179053218847519,0.1574655,0.17334132
5512.412247886786,3182.694021001018,11024.824495773571,0.0,5512.412247886786,-1.2344042599349052e-16,-1.200000002432627,2756.206123943393,8268.61837183018,0.0,5512.412247886787,43.265064,0.026243376,0.08231454950652659,107.666015625,8.700671,422.38776,131.60818,0.2899747,2790.5894483219495,2887.827584994829,6264.148842416159,-0.006724812670432471,0.17221689,0.15611926
5512.386897556372,3182.708655954574,11024.773795112744,0.0,5512.386897556372,-7.954883657334737e-17,-1.2000000040411054,2756.193448778186,8268.580346334558,0.0,5512.386897556373,20.17329,0.020344434,0.08972096840377514,135.99917763157896,8.979891,505.72195,90.79033,0.3279457,3240.438650408889,3135.7550724140324,7206.108856201172,0.009964148592170945,0.13702698,0.09119112
5512.347859685921,3182.7311923107113,11024.695719371844,0.0,5512.347859685922,6.955161331544513e-16,-1.2000000073120416,2756.173929842961,8268.521789528882,0.0,5512.347859685921,14.653402,0.020109955,0.09314456035767511,95.703125,8.425738,423.79535,119.350525,0.34195942,3087.6262944120203,2970.0990951379717,6698.49423690581,0.005701956272380125,0.16077167,0.08841158
5512.3720255368535,3182.7172415680593,11024.744051073709,0.0,5512.372025536854,7.200629431685584e-16,-1.2000000051736912,2756.186012768427,8268.55803830528,0.0,5512.3720255368535,28.293928,0.02562884,0.077235583619649,95.703125,8.704807,490.39468,118.67017,0.3458869,2976.104896552103,3047.114331416386,6755.345818014706,0.0007582758521719552,0.15628272,0.14704221
5512.405109049283,3182.69814233766,11024.810218098566,0.0,5512.405109049283,-2.002228483963661e-16,-1.2000000028445186,2756.2025545246415,8268.607663573925,0.0,5512.405109049283,31.674974,0.023350302,0.06714979171687266,151.99908088235293,9.561234,455.63113,108.312,0.25518563,2809.6882242661554,3013.5469871053456,6662.543045847039,0.04581241745611704,0.14938508,0.12359978
5512.2351160444,3182.6433552335334,11024.4702320888,0.0,5512.2351160444,-2.7947592291506735e-16,-1.2000000055414743,2756.1175580222,8268.352674066598,0.0,5512.235116044399,43.07497,0.03216961,0.0732047185450352,172.265625,8.653975,464.9249,135.95871,0.26725855,2594.311750719497,2908.7914364345656,6125.145888910061,0.021290320838296066,0.16808398,0.23231271
5512.405966941303,3182.6976470674203,11024.811933882605,0.0,5512.405966941304,2.6455039085026067e-16,-1.200000002793317,2756.202983470652,8268.608950411955,0.0,5512.405966941304,28.621548,0.022095755,0.07097775655021835,129.19921875,8.436674,461.1223,133.50839,0.37200812,2867.576174612179,3076.0804471282527,6820.033542798913,0.013094193473314728,0.14154457,0.10843494
5512.236999045802,3182.6433552855874,11024.473998091604,0.0,5512.236999045802,0.0,-1.200000005462968,2756.118499522901,8268.355498568702,0.0,5512.236999045801,15.786659,0.019405698,0.0669115717659407,107.666015625,9.443234,427.45502,111.38182,0.28899324,2986.012330389778,3121.728260068821,7096.897329935214,0.0298173693113382,0.13301268,0.08523269
5512.363176053016,3182.722350329097,11024.726352106034,0.0,5512.363176053017,5.773879742528297e-16,-1.2000000059139373,2756.1815880265085,8268.544764079525,0.0,5512.363176053016,86.65719,0.046377108,0.0683047902705386,103.359375,8.066491,408.98257,118.42168,0.29592007,2551.601253794914,2837.5057539550944,5942.6189181170885,0.03929194279144169,0.20610577,0.5018597
5512.386692976506,3182.7087740591123,11024.773385953013,0.0,5512.386692976506,0.0,-1.2000000040557373,2756.193346488253,8268.58003946476,0.0,5512.386692976506,43.964096,0.030060675,0.10521664063142316,107.666015625,11.149048,516.92725,173.05338,0.35679853,2655.0854880049155,2537.966733630892,5194.212341308594,0.013467105060762092,0.15726839,0.20217036
5512.3022421524665,3182.6433568598204,11024.604484304933,0.0,5512.3022421524665,1.39101307572365e-16,-1.2000000030887417,2756.1511210762333,8268.453363228698,0.0,5512.302242152466,36.32228,0.025524676,0.04869867805061793,135.99917763157896,11.372438,513.8063,163.15793,0.32945654,2066.508145335035,2523.6181238294726,4464.781258959289,0.012747231532355154,0.14185524,0.14475857
5512.431422066856,3182.6829514108654,11024.862844133711,0.0,5512.431422066855,-9.646955206922665e-17,-1.200000001485703,2756.2157110334274,8268.647133100283,0.0,5512.431422066856,46.757633,0.024118008,0.08000348328025478,117.45383522727273,17.596441,667.7314,207.72528,0.3529298,1709.0357981257582,1824.3110661311675,3275.9088830102846,-0.006296873500501816,0.112307616,0.13345546
5512.453390941144,3182.670268205441,11024.906781882288,0.0,5512.453390941144,-1.6391667474506116e-17,-1.200000000686289,2756.226695470572,8268.680086411716,0.0,5512.453390941144,118.62463,0.031669885,0.05848383387445887,107.666015625,16.08367,669.88226,199.96037,0.34933054,1314.5803525086742,1628.7280178859844,2435.386710331358,0.0010698809449144673,0.15928243,0.23170818
5512.301179398399,3182.643356837749,11024.602358796797,0.0,5512.301179398399,-1.3984884039025983e-16,-1.2000000031220275,2756.1505896991994,8268.451769097599,0.0,5512.3011793984,637.83594,0.10724868,0.05458676717219988,143.5546875,6.5543213,413.91495,202.40137,0.4895515,2289.0021877048844,2444.3130845309665,4714.981275086009,-0.008926970324681751,0.4824399,2.6730716
5512.335187012288,3182.6433574853404,11024.670374024578,0.0,5512.335187012289,4.3473057519659164e-16,-1.2000000021453439,2756.167593506144,8268.502780518433,0.0,5512.335187012289,645.42645,0.09822602,0.03562299125495179,198.76802884615384,6.940405,417.19568,177.38939,0.492173,2148.6904424132817,2465.0943942798003,4531.424253041508,-0.003478713546027024,0.40664646,2.2689528
5512.391466992183,3182.706018001711,11024.782933984367,0.0,5512.391466992183,1.908381209319146e-17,-1.2000000037211789,2756.1957334960916,8268.587200488275,0.0,5512.391466992183,152.88133,0.054863002,0.06349425106315955,151.99908088235293,6.879606,468.34222,188.26578,0.32050127,1955.912850351663,2259.9921325233595,4026.385986328125,-0.007056809667963115,0.30597177,0.6851022
5512.172770984211,3182.6433533003756,11024.34554196842,0.0,5512.17277098421,-5.466544748767875e-16,-1.2000000084570257,2756.0863854921054,8268.259156476317,0.0,5512.172770984212,159.77544,0.06886288,0.05912207283411985,95.703125,5.7543364,477.625,176.92772,0.2808267,1774.305013021608,2006.1540202510355,3551.3472123579545,0.006664449981001133,0.42542046,1.0642322
5512.222753105668,3182.6433548825507,11024.445506211337,0.0,5512.222753105669,8.775597395327205e-16,-1.2000000060708211,2756.1113765528344,8268.334129658502,0.0,5512.222753105668,75.93694,0.04369836,0.11479367314607589,86.1328125,6.0331545,460.79425,138.60818,0.3503375,2877.825983203432,2599.4603629176468,5598.494779146635,0.008236587527456854,0.31293082,0.40603065
5512.314737018988,3182.750313350522,11024.629474037976,0.0,5512.314737018989,2.6059000242585976e-16,-1.200000010842318,2756.157368509494,8268.472105528483,0.0,5512.314737018989,162.77812,0.07396235,0.10555854281489448,129.19921875,5.49518,437.28537,177.63937,0.33708584,2330.1342807039005,2289.1730756235593,4605.368197166314,0.0137595202358033,0.48026374,1.1778318
5512.117638898522,3182.6433512517015,11024.235277797045,0.0,5512.117638898522,1.3447488968152078e-16,-1.2000000115467944,2756.058819449261,8268.176458347783,0.0,5512.117638898522,72.31061,0.050077315,0.07112883648344026,184.5703125,6.6934624,470.20236,151.96544,0.29644024,2089.1549937284476,2366.480563696072,4506.483861019737,0.02017803703571415,0.32645434,0.54422987
5512.387520659471,3182.7082962352742,11024.775041318942,0.0,5512.387520659471,-5.537743575717191e-16,-1.200000003996702,2756.1937603297356,8268.581280989207,0.0,5512.387520659471,83.31468,0.041230485,0.04254233829830647,129.19921875,8.414549,501.22226,151.00124,0.27196428,1556.59602878078,2148.1405990923154,3454.7332763671875,0.03172320972071685,0.21456055,0.3862456
5512.182898067188,3182.6433536420823,11024.365796134376,0.0,5512.182898067188,1.115234974787244e-16,-1.2000000079416693,2756.091449033594,8268.274347100782,0.0,5512.182898067187,103.020256,0.05443337,0.09304265293796198,135.99917763157896,5.9507756,419.5629,166.00024,0.27631295,2148.01781112578,2272.4866587212728,4185.041360294118,-0.005616628178457873,0.32786074,0.6710234
5512.354124216041,3182.727575873609,11024.708248432082,0.0,5512.354124216041,3.077910412850246e-16,-1.2000000067222936,2756.1770621080204,8268.531186324062,0.0,5512.354124216042,229.2684,0.07789035,0.04199523683514157,107.666015625,5.0439134,464.71973,225.24532,0.3335418,1266.564302401393,1796.583929101616,2400.9521484375,0.006386135854631999,0.38616374,1.3508216
5512.332298986949,3182.7401752419773,11024.664597973899,0.0,5512.332298986948,-1.9903255020831264e-16,-1.200000008884213,2756.166149493474,8268.498448480424,0.0,5512.33229898695,94.87121,0.053722244,0.062028474081284986,123.046875,6.7447166,456.00647,207.26804,0.31100538,1851.038453787959,2150.9514787962007,3665.7793719951924,-0.006493885845441584,0.32345903,0.63602877
5512.073368934293,3182.643349376214,11024.146737868587,0.0,5512.073368934293,-4.501333847146217e-16,-1.2000000143753689,2756.0366844671466,8268.110053401439,0.0,5512.073368934292,71.52713,0.05260947,0.051658089231126414,89.10290948275862,6.184657,453.47485,150.83987,0.29020408,1785.7266855568687,2137.7394388075227,3633.8335822610293,0.0023002173086424152,0.3045238,0.6167038
5512.277945619336,3182.771551736127,11024.555891238671,0.0,5512.277945619336,-1.5616613400042006e-16,-1.2000000155760642,2756.138972809668,8268.416918429004,0.0,5512.277945619337,59.832565,0.04909253,0.09083219205671474,151.99908088235293,5.531671,391.79605,136.4856,0.44125277,2441.529374410244,2692.811650572725,5102.490234375,-0.011116982198215594,0.3136582,0.5556832
5512.239571030379,3182.643355356087,11024.479142060756,0.0,5512.239571030378,-9.159183998856045e-16,-1.200000005356642,2756.1197855151886,8268.359356545567,0.0,5512.239571030378,774.1133,0.1352236,0.04216369434274241,151.99908088235293,3.6364176,304.58472,169.16159,0.34684795,1890.5348844897435,2450.60779539676,4077.5584760918673,0.007816423507536231,0.7151991,4.300441
5512.409156078509,3182.695805941696,11024.818312157018,0.0,5512.409156078509,-1.9168405410370968e-16,-1.2000000026070632,2756.2045780392546,8268.613734117764,0.0,5512.409156078509,1441.222,0.15411165,0.03847928545532448,143.5546875,5.4018927,559.63904,198.85379,0.3874815,1654.0413200577323,2131.3191599802167,3595.049689797794,0.01265729099435619,0.68009615,5.410226
5512.330780329076,3182.6433574082566,11024.661560658153,0.0,5512.330780329076,0.0,-1.2000000022616,2756.165390164538,8268.496170493614,0.0,5512.330780329075,1492.9882,0.15137738,0.03447270271514742,99.38401442307692,5.0375786,543.46423,202.4583,0.39911413,1555.843311823382,2086.6941526045375,3566.184425354004,-0.0031788971997079875,0.6373513,5.3055096
5512.188576916558,3182.643353828997,11024.377153833117,0.0,5512.188576916558,-1.0952626856271199e-16,-1.200000007659768,2756.094288458279,8268.282865374837,0.0,5512.188576916557,6.010923,0.0130301835,0.06352568991328418,117.45383522727273,17.070402,641.6454,177.39389,0.27520248,1992.8746232254575,2237.6345018829143,3951.650390625,0.022012792416660203,0.06540663,0.036788344
5512.310142930945,3182.7529653875226,11024.62028586189,0.0,5512.310142930945,2.6705113406767933e-16,-1.2000000113866933,2756.1550714654727,8268.46521439642,0.0,5512.310142930946,3.7848396,0.011417088,0.06140652982504477,123.046875,14.208737,674.62445,191.5238,0.31577808,1738.834212548097,2116.618548821739,3526.9120065789475,0.018764787021212512,0.06567387,0.0274708
5512.220900207584,3182.643354828567,11024.44180041517,0.0,5512.220900207585,7.85266357349758e-16,-1.2000000061522371,2756.1104501037926,8268.331350311379,0.0,5512.220900207586,20.40308,0.022726513,0.10634635344151078,151.99908088235293,12.217321,621.2258,164.12589,0.33670884,2431.251165584829,2475.7446952290497,4900.736177884615,0.017235186625999262,0.12922984,0.11507101
5512.13807366555,3182.6433520481746,11024.2761473311,0.0,5512.13807366555,2.545761254130336e-16,-1.20000001034557,2756.069036832775,8268.207110498326,0.0,5512.138073665551,20.931913,0.026213083,0.10849226931031086,123.046875,13.409825,603.9641,194.54218,0.30188835,2428.354327361111,2316.2436569434158,4674.140625,-0.00027085285751315226,0.16443981,0.1474915
5512.289462628423,3182.76490343138,11024.578925256847,0.0,5512.289462628423,7.403385155031371e-17,-1.2000000140022955,2756.1447313142116,8268.434193942634,0.0,5512.289462628422,9.89842,0.019443076,0.0735181790406355,215.33203125,14.994506,696.7529,196.95172,0.3213321,2086.46732894193,2378.688264092397,4148.4544020432695,-0.002757767589255601,0.11181879,0.074146144
5512.253256344837,3182.643355719559,11024.506512689673,0.0,5512.253256344837,0.0,-1.20000000480846,2756.1266281724184,8268.379884517255,0.0,5512.253256344837,9.456725,0.014547864,0.03842624711859096,143.5546875,16.975248,673.586,202.51924,0.24707659,1364.834655302537,1957.7524531580927,2650.663896040483,0.012096126945113604,0.075823165,0.046463147
5512.316915208077,3182.749055940521,11024.633830416155,0.0,5512.316915208077,1.2876328964551983e-16,-1.2000000105888735,2756.1584576040386,8268.475372812116,0.0,5512.316915208077,5.288931,0.013253438,0.045267353038857525,99.38401442307692,14.777865,586.90717,181.34406,0.22741032,1581.0036812277633,2146.821595384812,3382.5377383474574,0.029271389277705607,0.06613818,0.037478454
5512.2284081391335,3182.643355045083,11024.456816278267,0.0,5512.2284081391335,1.9103556955276241e-16,-1.2000000058256928,2756.1142040695668,8268.3426122087,0.0,5512.2284081391335,47.593082,0.03424015,0.05303608818820052,103.359375,12.082736,588.6354,216.47041,0.30980664,1343.1604415869422,1622.5803810264806,2562.5857543945312,0.0005476069608544492,0.17577915,0.24729061
5512.3151594407,3182.7500694979794,11024.6303188814,0.0,5512.315159440701,1.2999795289823224e-16,-1.2000000107929316,2756.15757972035,8268.47273916105,0.0,5512.315159440701,15.16949,0.022552907,0.05368159871244635,103.359375,13.718879,612.75134,161.34912,0.2703295,1900.3805139374012,2246.5922460980423,3982.3651847192796,0.02428028452264903,0.12953198,0.10883967
5512.117240661019,3182.6433512357453,11024.234481322039,0.0,5512.117240661019,1.3461494824105296e-16,-1.2000000115708587,2756.0586203305093,8268.17586099153,0.0,5512.117240661021,15.865432,0.023468861,0.04787363304981774,184.5703125,15.080385,689.47064,161.28745,0.28516984,1631.688890506676,2004.123019577072,3045.2482524671054,0.02918981762023727,0.13773347,0.114677876
5512.287441196883,3182.6433565417888,11024.574882393768,0.0,5512.287441196884,8.223170056135314e-16,-1.2000000035683884,2756.143720598442,8268.431161795326,0.0,5512.287441196884,56.27984,0.032939915,0.05280610769438393,151.99908088235293,8.764289,534.1009,171.79947,0.43036965,2460.562757107423,2842.4312932429766,5549.022001378677,0.022080201251433788,0.15245412,0.24760006
5512.401571288277,3182.700184721672,11024.803142576555,0.0,5512.401571288277,2.769161342708908e-16,-1.2000000030605682,2756.2007856441387,8268.602356932417,0.0,5512.401571288278,133.63007,0.048846655,0.04087062100489233,151.99908088235293,6.906522,501.782,171.17404,0.3502767,1857.543038693589,2543.355684759154,4182.922585227273,0.02884654667215599,0.22168553,0.5558635
5512.312071728088,3182.6433570583517,11024.624143456174,0.0,5512.312071728087,-5.948426777125849e-16,-1.2000000027893198,2756.1560358640436,8268.46810759213,0.0,5512.312071728087,67.08269,0.033814915,0.0775222868051886,123.046875,9.039371,444.82367,128.27776,0.35911798,2468.566511032325,2662.2667073851353,5422.247792119565,-0.005838239701397791,0.18418458,0.25856915
5512.352231604342,3182.7286684570745,11024.704463208685,0.0,5512.352231604343,1.1432077609168032e-15,-1.2000000068978511,2756.1761158021714,8268.528347406515,0.0,5512.352231604344,40.221252,0.032835107,0.07465287085187369,107.666015625,9.206441,431.34708,138.57242,0.31297722,2354.6053305880905,2589.1976381243608,5194.221559289384,0.03551650965050479,0.21141519,0.24328245
5512.367948257276,3182.7195953644496,11024.735896514552,0.0,5512.367948257276,-1.8575050617235527e-16,-1.2000000055086033,2756.183974128638,8268.551922385914,0.0,5512.367948257275,43.456097,0.03226398,0.10245292962199971,112.34714673913044,8.278559,439.52002,106.058,0.36009762,2851.6415623691823,2747.6407319721648,5916.116258574695,-0.001972138155597515,0.23503827,0.22530009
5512.276541408246,3182.6433562929133,11024.55308281649,0.0,5512.276541408245,-5.329350743160792e-16,-1.2000000039437388,2756.1382707041225,8268.414812112369,0.0,5512.276541408246,95.60074,0.044018522,0.15328644682705364,135.99917763157896,7.0678835,419.64017,162.45679,0.3931267,3112.6112781650572,2819.366882500901,6313.446359536082,0.003481494660531605,0.28451028,0.43432704
5512.275311812179,3182.643356264057,11024.550623624358,0.0,5512.275311812179,7.902194812825364e-17,-1.2000000039872598,2756.137655906089,8268.412967718268,0.0,5512.275311812179,80.50832,0.04050576,0.06474556237135462,143.5546875,9.047809,452.19452,134.21063,0.3149786,2492.594951544454,2737.4785482036423,5647.5311279296875,-0.00015228826158285227,0.22226249,0.37347484
5512.302991315535,3182.643356875307,11024.60598263107,0.0,5512.302991315535,2.078615282793541e-16,-1.2000000030653828,2756.1514956577676,8268.454486973304,0.0,5512.302991315536,34.541634,0.024843967,0.058770973679037934,112.34714673913044,10.561414,468.62775,124.63846,0.24943344,2273.3734921226237,2677.973248065927,5272.698419744318,0.019081789653223102,0.15442935,0.13838388
5512.352539924565,3182.728490467378,11024.705079849131,0.0,5512.352539924565,4.1484461883488864e-16,-1.2000000068690981,2756.1762699622823,8268.528809886848,0.0,5512.3525399245655,32.086483,0.029296665,0.07195591696982666,135.99917763157896,10.198929,429.6786,142.30481,0.2581348,2349.215247942612,2588.3877309355858,5035.859638935811,-0.008750961181056135,0.1831144,0.19137354
5512.318614063374,3182.6433571848806,11024.637228126749,0.0,5512.318614063374,-1.275854347468527e-16,-1.2000000025984916,2756.1593070316867,8268.477921095062,0.0,5512.318614063375,40.422436,0.025788149,0.06565980619581133,143.5546875,10.669759,511.0054,139.4466,0.33284378,2275.314250176089,2625.7512207005725,5178.554400275735,0.007829336766947187,0.1551421,0.14435537
5512.353884485911,3182.7277142672024,11024.707768971824,0.0,5512.353884485912,6.679764150729472e-16,-1.2000000067444057,2756.176942242956,8268.530826728867,0.0,5512.353884485911,72.56823,0.043857247,0.06992154368108566,123.046875,10.483363,465.87875,129.49051,0.29256985,2350.0797918517314,2637.827593817796,5435.387853673987,-0.006191032076483673,0.22931114,0.44043648
5512.184981998971,3182.6433537110656,11024.369963997942,0.0,5512.184981998971,1.1079058689319847e-16,-1.2000000078376305,2756.0924909994856,8268.277472998456,0.0,5512.18498199897,66.14812,0.043474134,0.06128746535615303,129.19921875,9.140245,437.89444,118.24545,0.26458985,2225.636023611083,2581.0053177882064,5148.776112432065,-0.01124395412366539,0.23341471,0.42416805
5512.378918004701,3182.713262559459,11024.757836009401,0.0,5512.378918004701,-8.516063651346845e-17,-1.200000004631419,2756.1894590023503,8268.56837700705,0.0,5512.3789180047,121.92541,0.0517497,0.09258039008961519,123.046875,5.5572586,381.04916,152.45966,0.43056557,2748.3482660506766,2822.220603567617,5854.127896769663,0.007821349126201966,0.27167052,0.59454626
5512.253851306094,3182.6433557349155,11024.507702612189,0.0,5512.2538513060945,1.211973327476574e-15,-1.2000000047852988,2756.1269256530477,8268.380776959142,0.0,5512.2538513060945,44.43822,0.031497996,0.06539260119220379,117.45383522727273,6.389475,383.69485,136.33092,0.38487008,2708.662726423766,3024.45793380036,6537.6517555930395,0.012918876170872456,0.20380686,0.22910792
5512.336010709505,3182.7380325358363,11024.67202141901,0.0,5512.336010709505,1.5858568946149275e-16,-1.2000000084953093,2756.1680053547525,8268.504016064257,0.0,5512.336010709504,156.02525,0.06812781,0.08213350785340315,143.5546875,5.5991564,439.00516,183.3235,0.45035583,2037.1734487535714,2235.796622125016,4049.8734907670455,0.0037024403593705012,0.3975161,1.0579406
5512.190725987432,3182.6433538988513,11024.381451974865,0.0,5512.190725987433,1.6315567322438078e-16,-1.2000000075544157,2756.095362993716,8268.286088981149,0.0,5512.190725987433,102.602936,0.05364833,0.05091306909029706,135.99917763157896,6.1453176,445.8328,201.18207,0.42447546,1537.2195864606965,2050.388020734447,3062.3291015625,-0.0011827469252240863,0.3208475,0.64261335
5512.383910708645,3182.710380268523,11024.767821417288,0.0,5512.383910708644,-4.0824706154000865e-16,-1.2000000042573564,2756.191955354322,8268.575866062967,0.0,5512.383910708645,739.1236,0.124760106,0.0571326285642084,129.19921875,6.661579,425.04852,172.08315,0.48161238,2732.1341286973284,2609.584869193975,5527.6658581149195,-0.001669160237350523,0.563354,3.6217759
5512.277730736662,3182.643356320674,11024.555461473326,0.0,5512.277730736663,1.328910772939674e-15,-1.2000000039018701,2756.1388653683316,8268.416596104995,0.0,5512.277730736663,605.18494,0.1104562,0.049613934641049934,151.99908088235293,8.321641,395.26,142.88995,0.30629513,2013.6864731148103,2396.959335475067,4364.469484938789,-0.0022148382165818373,0.48628807,2.852925
5512.252802690583,3182.6433557078244,11024.505605381166,0.0,5512.252802690583,-2.608149519813997e-16,-1.2000000048261574,2756.1264013452915,8268.379204035875,0.0,5512.252802690584,12.066362,0.016448107,0.06163538934104616,184.5703125,13.629216,557.3779,191.08185,0.4675627,1928.8267718585876,2081.5564236821,3941.432606090199,0.026829913786167323,0.08582905,0.059235383
5512.413647257859,3182.693213124785,11024.827294515719,0.0,5512.413647257859,2.429441231242946e-16,-1.2000000023556603,2756.2068236289297,8268.620470886788,0.0,5512.413647257858,3.5703425,0.0074785138,0.04321877251793602,117.45383522727273,15.508823,578.5338,152.5972,0.43013155,1578.853312202491,2045.2358103952213,3479.5072265625,0.018702883294938896,0.05109104,0.01067267
5512.378806199846,3182.7133271043476,11024.757612399691,0.0,5512.378806199846,1.704785306819114e-16,-1.2000000046399757,2756.189403099923,8268.56820929977,0.0,5512.3788061998475,128.0104,0.053049803,0.07890339884799719,117.45383522727273,7.2489643,553.3901,172.90753,0.43495712,2310.3103224930383,2541.1544036760292,4895.900357707163,0.012283106570074509,0.27558818,0.6468364
5512.415039378572,3182.692409433471,11024.830078757146,0.0,5512.415039378573,1.1951389156824997e-15,-1.200000002280321,2756.2075196892865,8268.62255906786,0.0,5512.415039378574,54.986664,0.029111184,0.0617255409654152,112.34714673913044,7.5177937,464.89645,171.95416,0.42411724,2552.612305531421,2846.373588627074,5525.470787709153,0.018060315511930505,0.17864114,0.19041882
5512.436426750932,3182.6800620937015,11024.872853501864,0.0,5512.436426750932,-3.577188667330405e-16,-1.20000000127677,2756.218213375466,8268.654640126397,0.0,5512.436426750931,257.2271,0.05446516,0.11940677184242089,112.34714673913044,16.49502,595.77734,155.4982,0.3925358,2175.188654965533,2024.52248586222,4214.30118336397,-0.012085089819225863,0.25126374,0.6617218
5512.351714862139,3182.7289667662812,11024.703429724277,0.0,5512.351714862139,3.650198040246515e-16,-1.2000000069461787,2756.1758574310693,8268.52757229321,0.0,5512.3517148621395,292.33093,0.08867599,0.08688401119001507,129.19921875,17.912958,597.2619,179.91864,0.2689518,1545.0889608125397,1413.1276648000128,2586.196690389555,-0.010980632149985662,0.44885936,1.6620096
5512.399829187185,3182.7011904517367,11024.79965837437,0.0,5512.399829187185,1.4090847428344104e-16,-1.2000000031698645,2756.1999145935924,8268.599743780778,0.0,5512.399829187186,318.18057,0.076037735,0.13057857246692833,151.99908088235293,16.479053,597.73584,179.58131,0.29275912,2208.5135265032022,1806.1796822040574,3713.6800130208335,0.011083823132288569,0.41910625,1.2348626
5512.364327730058,3182.7216854737812,11024.728655460116,0.0,5512.364327730058,-9.542140866481769e-17,-1.2000000058148006,2756.182163865029,8268.546491595087,0.0,5512.364327730058,62.998055,0.039375808,0.14126796613506595,117.45383522727273,18.915255,702.54364,172.32666,0.27202186,2216.3400770583567,1774.5020332170625,3795.0924682617188,-0.008918407081583653,0.22880933,0.32738853
5512.385440262681,3182.709497253984,11024.770880525364,0.0,5512.385440262682,6.445897290018798e-16,-1.200000004145911,2756.192720131341,8268.578160394023,0.0,5512.385440262682,222.5982,0.06801395,0.0870739817123857,172.265625,18.149527,609.61383,172.96194,0.3125156,1713.3861612664348,1722.8626137512972,3049.811700049867,0.022193089862782667,0.31303892,1.0254585
5512.407568872717,3182.6967222544545,11024.815137745436,0.0,5512.407568872718,6.501096425556311e-16,-1.2000000026989561,2756.203784436359,8268.611353309077,0.0,5512.407568872719,648.9998,0.104316615,0.04721663313212609,161.4990234375,16.997213,567.7727,200.46472,0.22509992,1086.166712184838,1331.354616037444,1764.8024338942307,0.004221533902439966,0.4028916,2.5129716
5512.351714862139,3182.7289667662812,11024.703429724277,0.0,5512.351714862139,3.650198040246515e-16,-1.2000000069461787,2756.1758574310693,8268.52757229321,0.0,5512.3517148621395,269.1078,0.08508085,0.06730148482892188,135.99917763157896,18.06982,592.32715,156.64325,0.22003007,1380.2493438849413,1433.5064643152566,2412.013725385274,-0.018002541266431367,0.36665305,1.6316463
5512.405748285943,3182.6977732995274,11024.811496571887,0.0,5512.405748285943,1.9887413146097132e-16,-1.2000000028063234,2756.2028741429713,8268.608622428916,0.0,5512.405748285944,209.31482,0.059822783,0.061687867596771986,112.34714673913044,18.44244,653.0973,208.95673,0.32707226,1247.5606750689396,1434.6776046409345,2181.8752122961955,-0.010099900381051415,0.24402627,0.8112364
5512.371608245022,3182.7174824692033,11024.743216490044,0.0,5512.371608245022,-1.806026661587272e-16,-1.2000000052074853,2756.185804122511,8268.557412367532,0.0,5512.371608245021,222.5399,0.07199348,0.07098937954164337,99.38401442307692,18.646168,607.6009,180.83455,0.2587825,1456.9479026647023,1567.8414354474637,2552.45361328125,-0.021453453884867472,0.33256865,1.1222987
5512.37657568905,3182.7146147760695,11024.753151378098,0.0,5512.37657568905,-6.944632844999218e-16,-1.2000000048123372,2756.188287844525,8268.564863533573,0.0,5512.376575689048,244.34413,0.0739643,0.07316854737596275,129.19921875,18.124498,574.8267,158.83116,0.28881246,1529.801077160948,1624.7592244668779,2703.5181218927555,-0.013380448423897798,0.32674304,1.1768655
